pin,slack
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[27]:C,5515
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[27]:D,5394
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[27]:Y,5394
DMMainPorts_0/BootupReset/ClkDiv[1]:CLK,6418
DMMainPorts_0/BootupReset/ClkDiv[1]:D,7592
DMMainPorts_0/BootupReset/ClkDiv[1]:EN,5569
DMMainPorts_0/BootupReset/ClkDiv[1]:Q,6418
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[4]:A,7721
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[4]:B,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[4]:Y,7690
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_7_f0[0]:A,16407
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_7_f0[0]:B,17478
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_7_f0[0]:C,14523
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_7_f0[0]:D,15306
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt_7_f0[0]:Y,14523
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[2]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[2]:CLK,18465
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[2]:D,18385
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[2]:EN,14162
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[2]:Q,18465
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_7:B,6355
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_7:FCI,6274
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_7:FCO,6274
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_217:IPC,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[2]:B,7495
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[2]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[2]:FCO,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[2]:S,7568
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[1]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[1]:CLK,14635
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[1]:D,15340
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[1]:Q,14635
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[7]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[7]:CLK,4769
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[7]:D,7349
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[7]:EN,6429
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[7]:Q,4769
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[1]:B,7479
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[1]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[1]:FCO,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[1]:S,7592
MosiF_obuf/U0/U_IOOUTFF:A,
MosiF_obuf/U0/U_IOOUTFF:Y,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/FF_29:IPENn,
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_RNO[4]:A,3589
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_RNO[4]:B,5529
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_RNO[4]:Y,3589
MosiE_obuf/U0/U_IOENFF:A,
MosiE_obuf/U0/U_IOENFF:Y,
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a2_1:A,6500
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a2_1:B,4406
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a2_1:C,6419
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a2_1:Y,4406
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:B,8475
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:C,8621
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:IPB,8475
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:IPC,8621
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_write:A,5612
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_write:B,5647
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_write:Y,5612
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[27]:A,5688
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[27]:B,5610
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[27]:C,5394
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[27]:Y,5394
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:A,7605
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:B,7508
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:C,7425
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:FCI,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:FCO,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI3NFT3[8]:S,7340
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0:A,6752
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0:B,6573
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0:C,6529
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0:D,4653
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0:Y,4653
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_196:IPB,
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[0]:B,7511
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[0]:C,6274
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[0]:FCI,6301
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[0]:FCO,6274
DMMainPorts_0/Uart3BitClockDiv/ClkDiv_cry[0]:S,6334
DMMainPorts_0/BootupReset/ClkDiv_cry[7]:B,7575
DMMainPorts_0/BootupReset/ClkDiv_cry[7]:FCI,7456
DMMainPorts_0/BootupReset/ClkDiv_cry[7]:FCO,7456
DMMainPorts_0/BootupReset/ClkDiv_cry[7]:S,7488
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[6]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[6]:CLK,5534
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[6]:D,7370
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[6]:EN,6407
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[6]:Q,5534
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxAv:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxAv:CLK,1169
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxAv:D,17243
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxAv:EN,16046
DMMainPorts_0/RS433_Rx3/Uart/Uart/RxAv:Q,1169
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[7]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[7]:CLK,7575
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[7]:D,7488
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[7]:EN,7481
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[7]:Q,7575
MosiD_obuf/U0/U_IOENFF:A,
MosiD_obuf/U0/U_IOENFF:Y,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/FF_7:IPENn,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r_RNITBJB:B,7380
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r_RNITBJB:C,7314
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/empty_r_RNITBJB:FCO,7314
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_2:IPA,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_2:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_2:IPC,
DMMainPorts_0/RegisterSpace/un1_address_3_0_a2:A,5451
DMMainPorts_0/RegisterSpace/un1_address_3_0_a2:B,5398
DMMainPorts_0/RegisterSpace/un1_address_3_0_a2:C,5353
DMMainPorts_0/RegisterSpace/un1_address_3_0_a2:Y,5353
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_249:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_249:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPB,
DMMainPorts_0/RS433_Tx3/UartTxUart/txd20:A,14764
DMMainPorts_0/RS433_Tx3/UartTxUart/txd20:B,14720
DMMainPorts_0/RS433_Tx3/UartTxUart/txd20:C,14626
DMMainPorts_0/RS433_Tx3/UartTxUart/txd20:D,14523
DMMainPorts_0/RS433_Tx3/UartTxUart/txd20:Y,14523
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_4:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_4:IPC,
DMMainPorts_0/RegisterSpace/DataOut[11]:CLK,2979
DMMainPorts_0/RegisterSpace/DataOut[11]:D,5614
DMMainPorts_0/RegisterSpace/DataOut[11]:EN,4406
DMMainPorts_0/RegisterSpace/DataOut[11]:Q,2979
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_179:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_s_79:B,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_s_79:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[6]:CLK,-1413
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[6]:D,5484
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[6]:Q,-1413
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_32:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_32:IPC,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_11:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[4]:B,7527
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[4]:FCI,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[4]:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[4]:S,7536
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_33:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_33:IPC,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_6:A,5888
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_6:B,5839
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_6:C,5764
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_6:D,5670
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_6:Y,5670
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_RNO[0]:A,7758
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_RNO[0]:Y,7758
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_60:IPA,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_count_0_x2:A,7640
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_count_0_x2:B,7488
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_count_0_x2:C,6407
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/do_count_0_x2:Y,6407
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[15]:A,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[15]:B,5610
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[15]:C,7666
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[15]:D,6356
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[15]:Y,5610
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2:A,5626
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2:B,5535
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2:C,5436
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2:Y,5436
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_6:IPA,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_6:IPC,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:A,-252
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:IPA,-252
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_3:A,-4366
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_3:B,-4436
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_3:C,16538
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_3:FCI,
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_3:Y,-4436
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIJ5RU[5]:A,-2202
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIJ5RU[5]:B,-4366
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIJ5RU[5]:C,-2279
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA_RNIJ5RU[5]:Y,-4366
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:A,6922
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:B,6827
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:C,6752
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2_0_5:Y,6752
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[5]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[5]:CLK,7543
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[5]:D,7520
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[5]:EN,7481
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r[5]:Q,7543
TP_obuf[0]/U0/U_IOENFF:A,
TP_obuf[0]/U0/U_IOENFF:Y,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_10:IPA,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_10:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_8:IPA,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_8:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_8:IPC,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r[3]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r[3]:CLK,7511
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r[3]:D,7552
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r[3]:EN,7548
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r[3]:Q,7511
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[2]:CLK,7666
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[2]:D,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[2]:EN,7589
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[2]:Q,7666
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_0_sqmuxa:A,14237
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_0_sqmuxa:B,15284
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_0_sqmuxa:Y,14237
DMMainPorts_0/RegisterSpace/Uart3ClkDivider_i[4]:ALn,6888
DMMainPorts_0/RegisterSpace/Uart3ClkDivider_i[4]:CLK,6387
DMMainPorts_0/RegisterSpace/Uart3ClkDivider_i[4]:D,8660
DMMainPorts_0/RegisterSpace/Uart3ClkDivider_i[4]:EN,3504
DMMainPorts_0/RegisterSpace/Uart3ClkDivider_i[4]:Q,6387
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[15]:A,6936
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[15]:B,5708
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[15]:C,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[15]:Y,5614
DMMainPorts_0/GenRamDataBus.25.IBUF_RamData_i/O:CLK,8654
DMMainPorts_0/GenRamDataBus.25.IBUF_RamData_i/O:D,-2669
DMMainPorts_0/GenRamDataBus.25.IBUF_RamData_i/O:Q,8654
DMMainPorts_0/Uart3TxBitClockDiv/ClkDiv_RNO[2]:A,17554
DMMainPorts_0/Uart3TxBitClockDiv/ClkDiv_RNO[2]:B,17498
DMMainPorts_0/Uart3TxBitClockDiv/ClkDiv_RNO[2]:C,17416
DMMainPorts_0/Uart3TxBitClockDiv/ClkDiv_RNO[2]:Y,17416
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[5]:B,7543
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[5]:FCI,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[5]:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[5]:S,7520
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[3]:A,7721
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[3]:B,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[3]:Y,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNI6TGM:A,5900
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNI6TGM:B,3723
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNI6TGM:C,5863
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0_RNI6TGM:Y,3723
TP_obuf[3]/U0/U_IOENFF:A,
TP_obuf[3]/U0/U_IOENFF:Y,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[15]:A,-281
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[15]:B,3017
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[15]:Y,-281
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2_RNINNAB:A,5468
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2_RNINNAB:B,6631
DMMainPorts_0/RegisterSpace/un1_address_5_0_a2_RNINNAB:Y,5468
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[3]:B,7511
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[3]:FCI,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[3]:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_cry[3]:S,7552
DMMainPorts_0/GenRamAddrBus.0.IBUF_RamAddr_i/O:CLK,4005
DMMainPorts_0/GenRamAddrBus.0.IBUF_RamAddr_i/O:D,-2664
DMMainPorts_0/GenRamAddrBus.0.IBUF_RamAddr_i/O:Q,4005
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[7]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[7]:CLK,7575
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[7]:D,7488
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[7]:EN,7548
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[7]:Q,7575
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[6]:CLK,7710
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[6]:D,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[6]:EN,7589
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[6]:Q,7710
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[9]:A,6602
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[9]:B,7710
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[9]:C,5586
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[9]:D,5474
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[9]:Y,5474
DMMainPorts_0/un3_registerspacereadreq_0_a2:A,5582
DMMainPorts_0/un3_registerspacereadreq_0_a2:B,4406
DMMainPorts_0/un3_registerspacereadreq_0_a2:C,5463
DMMainPorts_0/un3_registerspacereadreq_0_a2:Y,4406
FCCC_C0_0/FCCC_C0_0/CLK0_PAD_INST/U_IOINFF:A,
FCCC_C0_0/FCCC_C0_0/CLK0_PAD_INST/U_IOINFF:Y,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:A,7513
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:B,7380
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:C,7304
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:FCI,7308
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:FCO,7304
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r_RNIL3DL1[0]:S,7419
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_4:A,6387
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_4:B,6334
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_4:FCI,6274
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_4:FCO,6274
DMMainPorts_0/GenRamDataBus.29.IBUF_RamData_i/O:CLK,8660
DMMainPorts_0/GenRamDataBus.29.IBUF_RamData_i/O:D,-2694
DMMainPorts_0/GenRamDataBus.29.IBUF_RamData_i/O:Q,8660
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[18]:A,-384
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[18]:B,2914
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[18]:Y,-384
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[3]:A,5698
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[3]:B,3646
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[3]:C,7666
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[3]:D,6405
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[3]:Y,3646
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_235:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_13:B,8462
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_13:C,8458
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_13:IPB,8462
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_13:IPC,8458
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/full_r:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/full_r:CLK,5482
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/full_r:D,4653
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/full_r:Q,5482
