pin,slack
SpiMasterPorts_0/DataFromMiso_1_ldmx[0]:C,
SpiMasterPorts_0/DataFromMiso_1_ldmx[0]:D,7540
SpiMasterPorts_0/DataFromMiso_1_ldmx[0]:Y,6427
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_96:IPA,
SpiMasterPorts_7/DataFromMiso_1[8]:ALn,5390
SpiMasterPorts_7/DataFromMiso_1[8]:CLK,6633
SpiMasterPorts_7/DataFromMiso_1[8]:D,
SpiMasterPorts_7/DataFromMiso_1[8]:EN,3302
SpiMasterPorts_7/DataFromMiso_1[8]:Q,6633
SpiMasterPorts_2/DataFromMiso_7_0_0_a2:A,7534
SpiMasterPorts_2/DataFromMiso_7_0_0_a2:B,7456
SpiMasterPorts_2/DataFromMiso_7_0_0_a2:C,3380
SpiMasterPorts_2/DataFromMiso_7_0_0_a2:Y,3380
SpiMasterPorts_1/SpiBitPos_1_sqmuxa:A,3545
SpiMasterPorts_1/SpiBitPos_1_sqmuxa:B,3647
SpiMasterPorts_1/SpiBitPos_1_sqmuxa:C,5659
SpiMasterPorts_1/SpiBitPos_1_sqmuxa:D,4590
SpiMasterPorts_1/SpiBitPos_1_sqmuxa:Y,3545
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:IPA,
IO_INPUTS_inst_0/IO_OUTPUTS_0/U0_6/U0/U_IOPAD:PAD,
IO_INPUTS_inst_0/IO_OUTPUTS_0/U0_6/U0/U_IOPAD:Y,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_92:IPB,
SpiMasterPorts_2/Mosi_i_4_8_1_0:A,4081
SpiMasterPorts_2/Mosi_i_4_8_1_0:B,4016
SpiMasterPorts_2/Mosi_i_4_8_1_0:C,3753
SpiMasterPorts_2/Mosi_i_4_8_1_0:D,3751
SpiMasterPorts_2/Mosi_i_4_8_1_0:Y,3751
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_2[15]:A,6702
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_2[15]:B,6624
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_2[15]:C,3388
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_2[15]:D,3196
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_2[15]:Y,3196
SpiMasterPorts_0/DataFromMiso_1_ldmx[22]:A,6478
SpiMasterPorts_0/DataFromMiso_1_ldmx[22]:B,6500
SpiMasterPorts_0/DataFromMiso_1_ldmx[22]:C,
SpiMasterPorts_0/DataFromMiso_1_ldmx[22]:D,7540
SpiMasterPorts_0/DataFromMiso_1_ldmx[22]:Y,6478
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:A,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:B,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPB,
SpiMasterPorts_3/XferComplete_i:ALn,5390
SpiMasterPorts_3/XferComplete_i:CLK,5669
SpiMasterPorts_3/XferComplete_i:D,5408
SpiMasterPorts_3/XferComplete_i:EN,8485
SpiMasterPorts_3/XferComplete_i:Q,5669
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_22:IPB,
SpiMasterPorts_6/nCsLatched:ALn,5390
SpiMasterPorts_6/nCsLatched:CLK,4563
SpiMasterPorts_6/nCsLatched:EN,7631
SpiMasterPorts_6/nCsLatched:Q,4563
SpiMasterPorts_1/DataToMosi_i[17]:ALn,5390
SpiMasterPorts_1/DataToMosi_i[17]:CLK,2388
SpiMasterPorts_1/DataToMosi_i[17]:D,7392
SpiMasterPorts_1/DataToMosi_i[17]:EN,3349
SpiMasterPorts_1/DataToMosi_i[17]:Q,2388
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a3[5]:A,3260
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a3[5]:B,3181
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a3[5]:Y,3181
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0ll.CUARTI11_12_iv:A,5550
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0ll.CUARTI11_12_iv:B,3352
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0ll.CUARTI11_12_iv:C,5686
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0ll.CUARTI11_12_iv:D,5340
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0ll.CUARTI11_12_iv:Y,3352
SpiMasterPorts_3/DataFromMiso_1[18]:ALn,5390
SpiMasterPorts_3/DataFromMiso_1[18]:CLK,6521
SpiMasterPorts_3/DataFromMiso_1[18]:D,
SpiMasterPorts_3/DataFromMiso_1[18]:EN,4140
SpiMasterPorts_3/DataFromMiso_1[18]:Q,6521
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_120:IPA,
SpiMasterPorts_3/SpiBitPos_7_1.SUM_a0[4]:A,6542
SpiMasterPorts_3/SpiBitPos_7_1.SUM_a0[4]:B,7610
SpiMasterPorts_3/SpiBitPos_7_1.SUM_a0[4]:C,5282
SpiMasterPorts_3/SpiBitPos_7_1.SUM_a0[4]:D,6428
SpiMasterPorts_3/SpiBitPos_7_1.SUM_a0[4]:Y,5282
IO_OUTPUTS_inst_0/IO_INPUTS_0/U0_0/U0/U_IOPAD:D,
IO_OUTPUTS_inst_0/IO_INPUTS_0/U0_0/U0/U_IOPAD:E,
IO_OUTPUTS_inst_0/IO_INPUTS_0/U0_0/U0/U_IOPAD:PAD,
IO_INPUTS_inst_0/IO_OUTPUTS_0/U0_3/U0/U_IOPAD:PAD,
IO_INPUTS_inst_0/IO_OUTPUTS_0/U0_3/U0/U_IOPAD:Y,
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTll0[0]:CLK,4378
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTll0[0]:D,4145
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTll0[0]:EN,8400
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTll0[0]:Q,4378
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[21]:A,6825
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[21]:B,6776
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[21]:C,3424
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[21]:D,3257
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[21]:Y,3257
SpiMasterPorts_4/DacNum_i[0]:CLK,7720
SpiMasterPorts_4/DacNum_i[0]:D,7355
SpiMasterPorts_4/DacNum_i[0]:EN,3394
SpiMasterPorts_4/DacNum_i[0]:Q,7720
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTOOll_0_sqmuxa_0_a2:A,6811
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTOOll_0_sqmuxa_0_a2:B,6710
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTOOll_0_sqmuxa_0_a2:C,6665
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTOOll_0_sqmuxa_0_a2:D,6529
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTOOll_0_sqmuxa_0_a2:Y,6529
SpiMasterPorts_2/SpiBitPos_7_1.SUM[0]:A,4383
SpiMasterPorts_2/SpiBitPos_7_1.SUM[0]:B,7590
SpiMasterPorts_2/SpiBitPos_7_1.SUM[0]:Y,4383
SpiMasterPorts_1/un1_rst_1:A,7641
SpiMasterPorts_1/un1_rst_1:B,6112
SpiMasterPorts_1/un1_rst_1:Y,6112
SpiMasterPorts_6/DataFromMiso_7_20_0_a2_1_0:A,5583
SpiMasterPorts_6/DataFromMiso_7_20_0_a2_1_0:B,5723
SpiMasterPorts_6/DataFromMiso_7_20_0_a2_1_0:Y,5583
SpiMasterPorts_7/SpiBitPos_RNIGLQJ1[3]:A,6772
SpiMasterPorts_7/SpiBitPos_RNIGLQJ1[3]:B,6713
SpiMasterPorts_7/SpiBitPos_RNIGLQJ1[3]:C,6632
SpiMasterPorts_7/SpiBitPos_RNIGLQJ1[3]:D,6562
SpiMasterPorts_7/SpiBitPos_RNIGLQJ1[3]:Y,6562
SpiMasterPorts_4/SpiBitPos_7_1.SUM_a0[4]:A,6494
SpiMasterPorts_4/SpiBitPos_7_1.SUM_a0[4]:B,5268
SpiMasterPorts_4/SpiBitPos_7_1.SUM_a0[4]:C,7494
SpiMasterPorts_4/SpiBitPos_7_1.SUM_a0[4]:D,6455
SpiMasterPorts_4/SpiBitPos_7_1.SUM_a0[4]:Y,5268
nCsMonAdc_obuf/U0/U_IOPAD:D,
nCsMonAdc_obuf/U0/U_IOPAD:E,
nCsMonAdc_obuf/U0/U_IOPAD:PAD,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPB,
SpiMasterPorts_1/SpiBitPos[1]:ALn,5390
SpiMasterPorts_1/SpiBitPos[1]:CLK,3440
SpiMasterPorts_1/SpiBitPos[1]:D,4437
SpiMasterPorts_1/SpiBitPos[1]:Q,3440
SpiMasterPorts_3/ClkDiv_s_738:B,5171
SpiMasterPorts_3/ClkDiv_s_738:FCO,5171
SpiMasterPorts_1/nCsce[0]:A,7720
SpiMasterPorts_1/nCsce[0]:B,6658
SpiMasterPorts_1/nCsce[0]:C,7593
SpiMasterPorts_1/nCsce[0]:Y,6658
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:A,3271
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:B,3101
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:C,3234
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:D,2971
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:FCI,
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:FCO,
SpiMasterPorts_2/Mosi_i_4_18_i_m2_2_wmux_1:Y,2971
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[15]:A,3541
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[15]:B,3451
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[15]:C,6703
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[15]:D,6594
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0[15]:Y,3451
SpiMasterPorts_3/SpiBitPos_7_1.SUM[0]:A,4547
SpiMasterPorts_3/SpiBitPos_7_1.SUM[0]:B,7660
SpiMasterPorts_3/SpiBitPos_7_1.SUM[0]:Y,4547
SpiMasterPorts_1/un1_rst_set:ALn,6112
SpiMasterPorts_1/un1_rst_set:CLK,5757
SpiMasterPorts_1/un1_rst_set:EN,4391
SpiMasterPorts_1/un1_rst_set:Q,5757
SpiMasterPorts_0/DataFromMiso_1[15]:ALn,5390
SpiMasterPorts_0/DataFromMiso_1[15]:CLK,6879
SpiMasterPorts_0/DataFromMiso_1[15]:D,
SpiMasterPorts_0/DataFromMiso_1[15]:EN,4068
SpiMasterPorts_0/DataFromMiso_1[15]:Q,6879
SpiMasterPorts_4/Sck_i:ALn,5390
SpiMasterPorts_4/Sck_i:CLK,5555
SpiMasterPorts_4/Sck_i:D,3188
SpiMasterPorts_4/Sck_i:Q,5555
SpiMasterPorts_7/un1_ambadatalatched:A,5263
SpiMasterPorts_7/un1_ambadatalatched:B,3441
SpiMasterPorts_7/un1_ambadatalatched:C,6631
SpiMasterPorts_7/un1_ambadatalatched:D,5300
SpiMasterPorts_7/un1_ambadatalatched:Y,3441
SpiMasterPorts_0/SpiBitPos_7_1.ANB3:A,3317
SpiMasterPorts_0/SpiBitPos_7_1.ANB3:B,6666
SpiMasterPorts_0/SpiBitPos_7_1.ANB3:Y,3317
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI01_RNO:A,3358
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI01_RNO:B,7628
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI01_RNO:C,7405
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI01_RNO:Y,3358
SpiMasterPorts_4/DataToMosi_i[23]:ALn,5390
SpiMasterPorts_4/DataToMosi_i[23]:CLK,3996
SpiMasterPorts_4/DataToMosi_i[23]:D,7609
SpiMasterPorts_4/DataToMosi_i[23]:EN,4272
SpiMasterPorts_4/DataToMosi_i[23]:Q,3996
SpiMasterPorts_1/DataFromMiso_7_12_0_a2:A,7458
SpiMasterPorts_1/DataFromMiso_7_12_0_a2:B,7466
SpiMasterPorts_1/DataFromMiso_7_12_0_a2:C,3356
SpiMasterPorts_1/DataFromMiso_7_12_0_a2:D,6503
SpiMasterPorts_1/DataFromMiso_7_12_0_a2:Y,3356
SpiMasterPorts_3/Mosi_i_4_9:A,4600
SpiMasterPorts_3/Mosi_i_4_9:B,4255
SpiMasterPorts_3/Mosi_i_4_9:C,4477
SpiMasterPorts_3/Mosi_i_4_9:Y,4255
SpiMasterPorts_0/DataFromMiso_1_en_0[8]:A,6759
SpiMasterPorts_0/DataFromMiso_1_en_0[8]:B,6666
SpiMasterPorts_0/DataFromMiso_1_en_0[8]:C,6563
SpiMasterPorts_0/DataFromMiso_1_en_0[8]:D,6555
SpiMasterPorts_0/DataFromMiso_1_en_0[8]:Y,6555
SpiMasterPorts_2/DataFromMiso_7_13_0_a2:A,7542
SpiMasterPorts_2/DataFromMiso_7_13_0_a2:B,7456
SpiMasterPorts_2/DataFromMiso_7_13_0_a2:C,3380
SpiMasterPorts_2/DataFromMiso_7_13_0_a2:Y,3380
SpiMasterPorts_7/DataFromMiso_1[0]:ALn,5390
SpiMasterPorts_7/DataFromMiso_1[0]:CLK,5742
SpiMasterPorts_7/DataFromMiso_1[0]:D,
SpiMasterPorts_7/DataFromMiso_1[0]:EN,3504
SpiMasterPorts_7/DataFromMiso_1[0]:Q,5742
SpiMasterPorts_6/SpiBitPos[2]:ALn,5390
SpiMasterPorts_6/SpiBitPos[2]:CLK,2498
SpiMasterPorts_6/SpiBitPos[2]:D,4323
SpiMasterPorts_6/SpiBitPos[2]:Q,2498
SpiMasterPorts_1/DataFromMiso_1[21]:ALn,5390
SpiMasterPorts_1/DataFromMiso_1[21]:CLK,6700
SpiMasterPorts_1/DataFromMiso_1[21]:D,
SpiMasterPorts_1/DataFromMiso_1[21]:EN,3356
SpiMasterPorts_1/DataFromMiso_1[21]:Q,6700
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[22]:A,6814
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[22]:B,6765
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[22]:C,3408
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[22]:D,3241
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_1_0[22]:Y,3241
SpiMasterPorts_0/Mosi_i_4_8:A,3582
SpiMasterPorts_0/Mosi_i_4_8:B,4746
SpiMasterPorts_0/Mosi_i_4_8:C,4537
SpiMasterPorts_0/Mosi_i_4_8:Y,3582
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_260:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_260:IPB,
SpiMasterPorts_5/DacNum_i[1]:CLK,7593
SpiMasterPorts_5/DacNum_i[1]:D,7297
SpiMasterPorts_5/DacNum_i[1]:EN,3305
SpiMasterPorts_5/DacNum_i[1]:Q,7593
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:B,7415
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:C,4918
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:D,7107
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:FCI,5999
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:FCO,4918
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTOO1/genblk1.CUARTO0_RNICQQB3[0]:S,5063
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_245:IPB,
SpiMasterPorts_1/DataToMosi_i[10]:ALn,5390
SpiMasterPorts_1/DataToMosi_i[10]:CLK,4600
SpiMasterPorts_1/DataToMosi_i[10]:D,7427
SpiMasterPorts_1/DataToMosi_i[10]:EN,3349
SpiMasterPorts_1/DataToMosi_i[10]:Q,4600
SpiMasterPorts_5/SpiBitPos_7_1.ANB0_m2_e:A,5692
SpiMasterPorts_5/SpiBitPos_7_1.ANB0_m2_e:B,5636
SpiMasterPorts_5/SpiBitPos_7_1.ANB0_m2_e:C,4514
SpiMasterPorts_5/SpiBitPos_7_1.ANB0_m2_e:D,3156
SpiMasterPorts_5/SpiBitPos_7_1.ANB0_m2_e:Y,3156
SpiMasterPorts_5/DataToMosi_i[18]:ALn,5390
SpiMasterPorts_5/DataToMosi_i[18]:CLK,2886
SpiMasterPorts_5/DataToMosi_i[18]:D,7435
SpiMasterPorts_5/DataToMosi_i[18]:EN,4183
SpiMasterPorts_5/DataToMosi_i[18]:Q,2886
SpiMasterPorts_2/SpiBitPos_7_1.SUM_a0_3[4]:A,6808
SpiMasterPorts_2/SpiBitPos_7_1.SUM_a0_3[4]:B,6649
SpiMasterPorts_2/SpiBitPos_7_1.SUM_a0_3[4]:C,6543
SpiMasterPorts_2/SpiBitPos_7_1.SUM_a0_3[4]:D,6442
SpiMasterPorts_2/SpiBitPos_7_1.SUM_a0_3[4]:Y,6442
SpiMasterPorts_2/DataFromMiso_7_17_0_a2_1:A,6534
SpiMasterPorts_2/DataFromMiso_7_17_0_a2_1:B,3387
SpiMasterPorts_2/DataFromMiso_7_17_0_a2_1:C,6499
SpiMasterPorts_2/DataFromMiso_7_17_0_a2_1:D,6306
SpiMasterPorts_2/DataFromMiso_7_17_0_a2_1:Y,3387
SpiMasterPorts_6/Mosi_i_8_iv_RNO_0:A,4536
SpiMasterPorts_6/Mosi_i_8_iv_RNO_0:B,6556
SpiMasterPorts_6/Mosi_i_8_iv_RNO_0:C,6516
SpiMasterPorts_6/Mosi_i_8_iv_RNO_0:Y,4536
SpiMasterPorts_1/SpiBitPos_7_1.SUM_a0_1[4]:A,6638
SpiMasterPorts_1/SpiBitPos_7_1.SUM_a0_1[4]:B,6542
SpiMasterPorts_1/SpiBitPos_7_1.SUM_a0_1[4]:C,6668
SpiMasterPorts_1/SpiBitPos_7_1.SUM_a0_1[4]:D,6567
SpiMasterPorts_1/SpiBitPos_7_1.SUM_a0_1[4]:Y,6542
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_220:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_220:IPB,
SpiMasterPorts_4/DataFromMiso_1_RNIUIIP[23]:A,5756
SpiMasterPorts_4/DataFromMiso_1_RNIUIIP[23]:B,
SpiMasterPorts_4/DataFromMiso_1_RNIUIIP[23]:C,5633
SpiMasterPorts_4/DataFromMiso_1_RNIUIIP[23]:Y,5633
SpiMasterPorts_2/DataFromMiso_7_20_0_a2:A,7594
SpiMasterPorts_2/DataFromMiso_7_20_0_a2:B,7544
SpiMasterPorts_2/DataFromMiso_7_20_0_a2:C,7415
SpiMasterPorts_2/DataFromMiso_7_20_0_a2:D,3275
SpiMasterPorts_2/DataFromMiso_7_20_0_a2:Y,3275
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTO00l_RNO_0:A,7646
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTO00l_RNO_0:B,7594
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTO00l_RNO_0:C,5559
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTO00l_RNO_0:D,7437
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTO00l_RNO_0:Y,5559
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_214:IPB,
SpiMasterPorts_6/DataFromMiso_1[16]:ALn,5390
SpiMasterPorts_6/DataFromMiso_1[16]:CLK,6545
SpiMasterPorts_6/DataFromMiso_1[16]:D,
SpiMasterPorts_6/DataFromMiso_1[16]:EN,4055
SpiMasterPorts_6/DataFromMiso_1[16]:Q,6545
nCsF_obuf/U0/U_IOENFF:A,
nCsF_obuf/U0/U_IOENFF:Y,
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_1[3]:A,5627
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_1[3]:B,4334
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_1[3]:C,5503
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_1[3]:Y,4334
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_1[0]:A,6770
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_1[0]:B,6692
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_1[0]:C,2533
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_1[0]:D,3310
Ux2FPGA_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0_iv_0_1[0]:Y,2533
SpiMasterPorts_4/DataFromMiso_1_en_0_0[3]:A,6759
SpiMasterPorts_4/DataFromMiso_1_en_0_0[3]:B,6614
SpiMasterPorts_4/DataFromMiso_1_en_0_0[3]:C,6563
SpiMasterPorts_4/DataFromMiso_1_en_0_0[3]:D,6537
SpiMasterPorts_4/DataFromMiso_1_en_0_0[3]:Y,6537
SpiMasterPorts_0/AmbaDataLatched:ALn,5390
SpiMasterPorts_0/AmbaDataLatched:CLK,6538
SpiMasterPorts_0/AmbaDataLatched:EN,4120
SpiMasterPorts_0/AmbaDataLatched:Q,6538
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_118:IPB,
SpiMasterPorts_6/DacNum_i_0_sqmuxa:A,3230
SpiMasterPorts_6/DacNum_i_0_sqmuxa:B,6148
SpiMasterPorts_6/DacNum_i_0_sqmuxa:Y,3230
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_3:A,2842
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_3:B,2754
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_3:C,4624
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_3:FCI,
SpiMasterPorts_1/Mosi_i_4_18_i_m2_2_wmux_3:Y,2754
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPC,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_251:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_251:IPB,
SpiMasterPorts_2/un1_rst_2_rs_RNIOQPV:A,5835
SpiMasterPorts_2/un1_rst_2_rs_RNIOQPV:B,
SpiMasterPorts_2/un1_rst_2_rs_RNIOQPV:C,5712
SpiMasterPorts_2/un1_rst_2_rs_RNIOQPV:Y,5712
SpiMasterPorts_0/SpiBitPos_7_1.CO2:A,3224
SpiMasterPorts_0/SpiBitPos_7_1.CO2:B,6412
SpiMasterPorts_0/SpiBitPos_7_1.CO2:C,2966
SpiMasterPorts_0/SpiBitPos_7_1.CO2:D,2991
SpiMasterPorts_0/SpiBitPos_7_1.CO2:Y,2966
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_0[6]:A,6805
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_0[6]:B,6756
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_0[6]:C,5461
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_0[6]:D,5419
CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1_0[6]:Y,5419
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_212:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_212:IPB,
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_0_a2[4]:A,4134
