pin,slack
Main_0/PosDetHomeBOnStep[5]:Q,4062
Main_0/PosDetHomeBOnStep[5]:SLn,3418
Main_0/RegisterSpace/un1_serialnumber_0_iv_54_1[11]:A,765
Main_0/RegisterSpace/un1_serialnumber_0_iv_54_1[11]:B,870
Main_0/RegisterSpace/un1_serialnumber_0_iv_54_1[11]:C,-411
Main_0/RegisterSpace/un1_serialnumber_0_iv_54_1[11]:D,519
Main_0/RegisterSpace/un1_serialnumber_0_iv_54_1[11]:Y,-411
Main_0/ClkDac_i/DacReadback[13]:ALn,7217
Main_0/ClkDac_i/DacReadback[13]:CLK,4865
Main_0/ClkDac_i/DacReadback[13]:D,8459
Main_0/ClkDac_i/DacReadback[13]:EN,6937
Main_0/ClkDac_i/DacReadback[13]:Q,4865
PosSenseBit2A_ibuf/U0/U_IOPAD:PAD,
PosSenseBit2A_ibuf/U0/U_IOPAD:Y,
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[8]:B,7181
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[8]:FCI,7039
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[8]:FCO,7039
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[8]:S,7058
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_8:C,8063
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_8:IPB,
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_8:IPC,8063
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_3_0[28]:A,4707
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_3_0[28]:B,4339
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_3_0[28]:C,3419
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a14_3_0[28]:Y,3419
Main_0/RegisterSpace/un1_serialnumber_0_iv_27[2]:A,3274
Main_0/RegisterSpace/un1_serialnumber_0_iv_27[2]:B,5245
Main_0/RegisterSpace/un1_serialnumber_0_iv_27[2]:C,729
Main_0/RegisterSpace/un1_serialnumber_0_iv_27[2]:D,1997
Main_0/RegisterSpace/un1_serialnumber_0_iv_27[2]:Y,729
Main_0/RegisterSpace/DataOut_RNO_39[14]:A,4032
Main_0/RegisterSpace/DataOut_RNO_39[14]:B,3981
Main_0/RegisterSpace/DataOut_RNO_39[14]:C,753
Main_0/RegisterSpace/DataOut_RNO_39[14]:D,696
Main_0/RegisterSpace/DataOut_RNO_39[14]:Y,696
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_3:IPB,
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_3:IPC,
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_1:B,8210
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_1:IPB,8210
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0/CFG_1:IPC,
Main_0/PosDetB2OnStep[0]:CLK,5177
Main_0/PosDetB2OnStep[0]:D,8069
Main_0/PosDetB2OnStep[0]:EN,2494
Main_0/PosDetB2OnStep[0]:Q,5177
Main_0/PosDetB2OnStep[0]:SLn,3418
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_s[9]:B,7181
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_s[9]:FCI,7039
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/raddr_r_s[9]:S,7039
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[9]:ALn,6096
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[9]:CLK,3991
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[9]:D,6891
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[9]:EN,5807
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[9]:Q,3991
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_29:B,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_29:C,8338
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_29:IPB,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/ram_ram_0_0/CFG_29:IPC,8338
Main_0/RxdGps_RxGps/Uart/Uart/RReg_4_0:A,
Main_0/RxdGps_RxGps/Uart/Uart/RReg_4_0:B,
Main_0/RxdGps_RxGps/Uart/Uart/RReg_4_0:C,
Main_0/RxdGps_RxGps/Uart/Uart/RReg_4_0:D,
Main_0/RxdGps_RxGps/Uart/Uart/RReg_4_0:Y,
Main_0/RS4UsbUsb_TxUsb/NextState[0]:ALn,6096
Main_0/RS4UsbUsb_TxUsb/NextState[0]:CLK,8459
Main_0/RS4UsbUsb_TxUsb/NextState[0]:D,7346
Main_0/RS4UsbUsb_TxUsb/NextState[0]:EN,5913
Main_0/RS4UsbUsb_TxUsb/NextState[0]:Q,8459
Main_0/RS422_Rx2/UartFifo/fifo_i/raddr_r_cry[6]:B,7161
Main_0/RS422_Rx2/UartFifo/fifo_i/raddr_r_cry[6]:FCI,7039
Main_0/RS422_Rx2/UartFifo/fifo_i/raddr_r_cry[6]:FCO,7039
Main_0/RS422_Rx2/UartFifo/fifo_i/raddr_r_cry[6]:S,7096
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:A,7220
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:B,7064
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:C,6978
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:FCI,6872
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:FCO,6872
Main_0/RS422_Rx1/UartFifo/fifo_i/counter_r_RNI5P2N6[6]:S,6944
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_5[25]:A,2954
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_5[25]:B,2893
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_5[25]:Y,2893
Main_0/Uart0BitClockDiv/ClkDiv[4]:ALn,7217
Main_0/Uart0BitClockDiv/ClkDiv[4]:CLK,5725
Main_0/Uart0BitClockDiv/ClkDiv[4]:D,5691
Main_0/Uart0BitClockDiv/ClkDiv[4]:Q,5725
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:CLK,7289
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:D,4772
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:Q,7289
Main_0/RS422_Rx2/UartFifo/fifo_i/counter_r[10]:ALn,6096
Main_0/RS422_Rx2/UartFifo/fifo_i/counter_r[10]:CLK,4900
Main_0/RS422_Rx2/UartFifo/fifo_i/counter_r[10]:D,5787
Main_0/RS422_Rx2/UartFifo/fifo_i/counter_r[10]:EN,5807
Main_0/RS422_Rx2/UartFifo/fifo_i/counter_r[10]:Q,4900
Main_0/PosDet4AOnStep[12]:CLK,3957
Main_0/PosDet4AOnStep[12]:D,8069
Main_0/PosDet4AOnStep[12]:EN,2440
Main_0/PosDet4AOnStep[12]:Q,3957
Main_0/PosDet4AOnStep[12]:SLn,3418
Main_0/RS422_Tx2/UartTxUart/BitCnt_0_sqmuxa_1:A,
Main_0/RS422_Tx2/UartTxUart/BitCnt_0_sqmuxa_1:B,
Main_0/RS422_Tx2/UartTxUart/BitCnt_0_sqmuxa_1:C,
Main_0/RS422_Tx2/UartTxUart/BitCnt_0_sqmuxa_1:Y,
Main_0/PosDet3BOnStep[10]:CLK,3734
Main_0/PosDet3BOnStep[10]:D,8069
Main_0/PosDet3BOnStep[10]:EN,2440
Main_0/PosDet3BOnStep[10]:Q,3734
Main_0/PosDet3BOnStep[10]:SLn,3418
Main_0/RS433_Tx3/ReadStrobe_RNO:A,7327
Main_0/RS433_Tx3/ReadStrobe_RNO:B,7263
Main_0/RS433_Tx3/ReadStrobe_RNO:C,7157
Main_0/RS433_Tx3/ReadStrobe_RNO:Y,7157
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[6]:B,7161
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[6]:FCI,7020
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[6]:FCO,7020
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[6]:S,7077
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_272:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_272:IPB,
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_7[25]:A,2205
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_7[25]:B,2073
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_7[25]:C,743
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_7[25]:Y,743
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/FF_7:IPENn,
Main_0/PosDet4AOffStep[0]:CLK,4018
Main_0/PosDet4AOffStep[0]:D,8069
Main_0/PosDet4AOffStep[0]:EN,2440
Main_0/PosDet4AOffStep[0]:Q,4018
Main_0/PosDet4AOffStep[0]:SLn,3418
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[4]:A,3820
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[4]:B,3769
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[4]:C,683
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[4]:D,523
Main_0/RegisterSpace/un1_serialnumber_1_iv_22[4]:Y,523
Main_0/PosDetHomeBOnStep[13]:CLK,5159
Main_0/PosDetHomeBOnStep[13]:D,8069
Main_0/PosDetHomeBOnStep[13]:EN,2494
Main_0/PosDetHomeBOnStep[13]:Q,5159
Main_0/PosDetHomeBOnStep[13]:SLn,3418
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[3]:B,7104
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[3]:FCI,7039
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[3]:FCO,7039
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[3]:S,7153
Main_0/RS422_Tx1/UartTxFifo/fifo_i/raddr_r_RNO[0]:A,7396
Main_0/RS422_Tx1/UartTxFifo/fifo_i/raddr_r_RNO[0]:Y,7396
Main_0/RegisterSpace/DataOut_RNO_10[14]:A,2029
Main_0/RegisterSpace/DataOut_RNO_10[14]:B,-307
Main_0/RegisterSpace/DataOut_RNO_10[14]:C,655
Main_0/RegisterSpace/DataOut_RNO_10[14]:D,268
Main_0/RegisterSpace/DataOut_RNO_10[14]:Y,-307
Main_0/LastPosSenseBit1B_RNO:A,7244
Main_0/LastPosSenseBit1B_RNO:B,5554
Main_0/LastPosSenseBit1B_RNO:C,
Main_0/LastPosSenseBit1B_RNO:D,7069
Main_0/LastPosSenseBit1B_RNO:Y,5554
Main_0/PosDet1BOnStep[13]:CLK,3952
Main_0/PosDet1BOnStep[13]:D,8069
Main_0/PosDet1BOnStep[13]:EN,2440
Main_0/PosDet1BOnStep[13]:Q,3952
Main_0/PosDet1BOnStep[13]:SLn,3418
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/FF_1:IPCLKn,
Main_0/RegisterSpace/un161_readreq_i_a3:A,992
Main_0/RegisterSpace/un161_readreq_i_a3:B,988
Main_0/RegisterSpace/un161_readreq_i_a3:Y,988
Main_0/PosDet4AOnStep[9]:CLK,3838
Main_0/PosDet4AOnStep[9]:D,8069
Main_0/PosDet4AOnStep[9]:EN,2440
Main_0/PosDet4AOnStep[9]:Q,3838
Main_0/PosDet4AOnStep[9]:SLn,3418
Main_0/IBufRxdGps/Temp2:CLK,8459
Main_0/IBufRxdGps/Temp2:D,8459
Main_0/IBufRxdGps/Temp2:Q,8459
Main_0/PosDetHomeBOnStep[10]:CLK,4057
Main_0/PosDetHomeBOnStep[10]:D,8069
Main_0/PosDetHomeBOnStep[10]:EN,2494
Main_0/PosDetHomeBOnStep[10]:Q,4057
Main_0/PosDetHomeBOnStep[10]:SLn,3418
Main_0/ads1258/Readback[2]:CLK,6172
Main_0/ads1258/Readback[2]:D,8459
Main_0/ads1258/Readback[2]:EN,5799
Main_0/ads1258/Readback[2]:Q,6172
Main_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:A,5111
Main_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:B,3658
Main_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:C,4869
Main_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:D,4789
Main_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:Y,3658
Main_0/RegisterSpace/un1_serialnumber_0_iv_7[9]:A,3990
Main_0/RegisterSpace/un1_serialnumber_0_iv_7[9]:B,3890
Main_0/RegisterSpace/un1_serialnumber_0_iv_7[9]:C,785
Main_0/RegisterSpace/un1_serialnumber_0_iv_7[9]:D,606
Main_0/RegisterSpace/un1_serialnumber_0_iv_7[9]:Y,606
Main_0/PosDet6AOffStep[8]:CLK,3755
Main_0/PosDet6AOffStep[8]:D,8069
Main_0/PosDet6AOffStep[8]:EN,2440
Main_0/PosDet6AOffStep[8]:Q,3755
Main_0/PosDet6AOffStep[8]:SLn,3418
Main_0/RS4GpsGps_TxGps/IBufTxInProgress_i/O:CLK,7189
Main_0/RS4GpsGps_TxGps/IBufTxInProgress_i/O:D,8459
Main_0/RS4GpsGps_TxGps/IBufTxInProgress_i/O:Q,7189
Main_0/PosDet4BOffStep[13]:CLK,3933
Main_0/PosDet4BOffStep[13]:D,8069
Main_0/PosDet4BOffStep[13]:EN,2440
Main_0/PosDet4BOffStep[13]:Q,3933
Main_0/PosDet4BOffStep[13]:SLn,3418
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_244:IPB,
nCsMonAdc0_obuf/U0/U_IOOUTFF:A,
nCsMonAdc0_obuf/U0/U_IOOUTFF:Y,
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[2]:B,7085
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[2]:FCI,7020
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[2]:FCO,7020
Main_0/RS422_Tx0/UartTxFifo/fifo_i/waddr_r_cry[2]:S,7153
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_cry[5]:B,7009
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_cry[5]:FCI,6906
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_cry[5]:FCO,6906
Main_0/ShootThruIxnaeOneShotAPlus/ClkDiv_cry[5]:S,7115
Filterwheel_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
Filterwheel_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,7290
Filterwheel_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,8460
Filterwheel_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,7290
Main_0/RS422_Rx2/UartFifo/re_i:ALn,6096
Main_0/RS422_Rx2/UartFifo/re_i:CLK,4663
Main_0/RS422_Rx2/UartFifo/re_i:D,7336
Main_0/RS422_Rx2/UartFifo/re_i:Q,4663
PosSenseBit1A_ibuf_RNI6A4E:A,
PosSenseBit1A_ibuf_RNI6A4E:Y,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[9]:ALn,6096
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[9]:CLK,7181
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[9]:D,7039
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[9]:EN,7056
Main_0/RxdGps_RxGps/UartFifo/fifo_i/raddr_r[9]:Q,7181
Main_0/RegisterSpace/un1_serialnumber_1_iv_54[7]:A,678
Main_0/RegisterSpace/un1_serialnumber_1_iv_54[7]:B,698
Main_0/RegisterSpace/un1_serialnumber_1_iv_54[7]:C,264
Main_0/RegisterSpace/un1_serialnumber_1_iv_54[7]:D,498
Main_0/RegisterSpace/un1_serialnumber_1_iv_54[7]:Y,264
Main_0/PosDet7AOffStep[7]:CLK,3722
Main_0/PosDet7AOffStep[7]:D,8069
Main_0/PosDet7AOffStep[7]:EN,2440
Main_0/PosDet7AOffStep[7]:Q,3722
Main_0/PosDet7AOffStep[7]:SLn,3418
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:ALn,6096
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:CLK,7181
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:D,7020
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:EN,8300
Main_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:Q,7181
Main_0/RegisterSpace/un1_serialnumber_1_iv_45_RNO[10]:A,4209
Main_0/RegisterSpace/un1_serialnumber_1_iv_45_RNO[10]:B,2426
Main_0/RegisterSpace/un1_serialnumber_1_iv_45_RNO[10]:C,2479
Main_0/RegisterSpace/un1_serialnumber_1_iv_45_RNO[10]:D,956
Main_0/RegisterSpace/un1_serialnumber_1_iv_45_RNO[10]:Y,956
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:A,7224
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:B,7102
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:C,6997
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:FCI,6864
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:FCO,6864
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r_RNITVDN5[8]:S,6902
Main_0/IBufRxd3/Temp2:CLK,8459
Main_0/IBufRxd3/Temp2:D,8459
Main_0/IBufRxd3/Temp2:Q,8459
Main_0/ads1258/Spi/DataFromMiso_1[5]:ALn,8098
Main_0/ads1258/Spi/DataFromMiso_1[5]:CLK,8459
Main_0/ads1258/Spi/DataFromMiso_1[5]:D,8388
Main_0/ads1258/Spi/DataFromMiso_1[5]:EN,3417
Main_0/ads1258/Spi/DataFromMiso_1[5]:Q,8459
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_9_0[16]:A,2377
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_9_0[16]:B,2763
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_9_0[16]:Y,2377
Main_0/RS422_Rx2/Uart/Uart/RReg[3]:ALn,
Main_0/RS422_Rx2/Uart/Uart/RReg[3]:CLK,
Main_0/RS422_Rx2/Uart/Uart/RReg[3]:D,
Main_0/RS422_Rx2/Uart/Uart/RReg[3]:EN,
Main_0/RS422_Rx2/Uart/Uart/RReg[3]:Q,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:IPA,
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_23:IPB,
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/CFG_23:IPC,
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0_RNIQOTQ:A,2681
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0_RNIQOTQ:B,68
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0_RNIQOTQ:C,2640
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0_RNIQOTQ:Y,68
Main_0/RegisterSpace/DataOut[21]:CLK,10306
Main_0/RegisterSpace/DataOut[21]:D,1925
Main_0/RegisterSpace/DataOut[21]:EN,6005
Main_0/RegisterSpace/DataOut[21]:Q,10306
Main_0/PosDetA0OffStep[13]:CLK,4015
Main_0/PosDetA0OffStep[13]:D,8069
Main_0/PosDetA0OffStep[13]:EN,2494
Main_0/PosDetA0OffStep[13]:Q,4015
Main_0/PosDetA0OffStep[13]:SLn,3418
Main_0/StepperMotor/direction2_cry_12:A,5563
Main_0/StepperMotor/direction2_cry_12:B,5148
Main_0/StepperMotor/direction2_cry_12:FCI,4920
Main_0/StepperMotor/direction2_cry_12:FCO,4920
Main_0/UartGpsTxBitClockDiv/ClkDiv_Z[2]:ALn,
Main_0/UartGpsTxBitClockDiv/ClkDiv_Z[2]:CLK,
Main_0/UartGpsTxBitClockDiv/ClkDiv_Z[2]:D,
Main_0/UartGpsTxBitClockDiv/ClkDiv_Z[2]:Q,
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_cry[15]:B,7173
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_cry[15]:FCI,6906
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_cry[15]:FCO,6906
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_cry[15]:S,6925
Main_0/RegisterSpace/un1_serialnumber_1_iv_57_1[15]:A,2206
Main_0/RegisterSpace/un1_serialnumber_1_iv_57_1[15]:B,
Main_0/RegisterSpace/un1_serialnumber_1_iv_57_1[15]:Y,2206
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[0]:CLK,3999
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[0]:D,7278
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[0]:EN,6190
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o[0]:Q,3999
Main_0/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:A,
Main_0/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:B,
Main_0/RS422_Rx0/Uart/Uart/samplecnt_0_sqmuxa:Y,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_0:IPB,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_0:IPC,
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv[13]:ALn,7083
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv[13]:CLK,5990
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv[13]:D,6963
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv[13]:EN,2321
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv[13]:Q,5990
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:A,7099
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:B,6950
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:C,6876
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:FCI,6872
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:FCO,6872
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r_RNIIP252[0]:S,7005
Main_0/RegisterSpace/un1_serialnumber_1_iv_49_1[13]:A,1104
Main_0/RegisterSpace/un1_serialnumber_1_iv_49_1[13]:B,777
Main_0/RegisterSpace/un1_serialnumber_1_iv_49_1[13]:C,5074
Main_0/RegisterSpace/un1_serialnumber_1_iv_49_1[13]:D,1881
Main_0/RegisterSpace/un1_serialnumber_1_iv_49_1[13]:Y,777
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv[9]:ALn,7075
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv[9]:CLK,5948
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv[9]:D,7039
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv[9]:EN,2321
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv[9]:Q,5948
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/raddr_r_cry[7]:B,7180
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/raddr_r_cry[7]:FCI,7039
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/raddr_r_cry[7]:FCO,7039
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/raddr_r_cry[7]:S,7077
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[5]:B,7142
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[5]:FCI,7039
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[5]:FCO,7039
Main_0/RS422_Tx2/UartTxFifo/fifo_i/raddr_r_cry[5]:S,7115
Main_0/PosDet4BOnStep[9]:CLK,4067
Main_0/PosDet4BOnStep[9]:D,8069
Main_0/PosDet4BOnStep[9]:EN,2440
Main_0/PosDet4BOnStep[9]:Q,4067
Main_0/PosDet4BOnStep[9]:SLn,3418
Main_0/RS422_Tx2/UartTxFifo/Last_wone_i:ALn,6096
Main_0/RS422_Tx2/UartTxFifo/Last_wone_i:CLK,7336
Main_0/RS422_Tx2/UartTxFifo/Last_wone_i:D,8451
Main_0/RS422_Tx2/UartTxFifo/Last_wone_i:Q,7336
Main_0/RS422_Rx1/Uart/Uart/samplecnt_RNO_0[3]:A,
Main_0/RS422_Rx1/Uart/Uart/samplecnt_RNO_0[3]:B,
Main_0/RS422_Rx1/Uart/Uart/samplecnt_RNO_0[3]:Y,
Filterwheel_sb_0/CORERESETP_0/sm0_areset_n_q1:ALn,7246
Filterwheel_sb_0/CORERESETP_0/sm0_areset_n_q1:CLK,8460
Filterwheel_sb_0/CORERESETP_0/sm0_areset_n_q1:Q,8460
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_8[27]:A,3585
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_8[27]:B,3290
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_8[27]:C,5017
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_8[27]:D,4207
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_a18_8[27]:Y,3290
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_17:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_17:IPC,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_2:IPB,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_2:IPC,
Main_0/RS422_Tx2/UartTxFifo/fifo_i/waddr_r[5]:ALn,6096
Main_0/RS422_Tx2/UartTxFifo/fifo_i/waddr_r[5]:CLK,7142
Main_0/RS422_Tx2/UartTxFifo/fifo_i/waddr_r[5]:D,7096
Main_0/RS422_Tx2/UartTxFifo/fifo_i/waddr_r[5]:EN,8300
Main_0/RS422_Tx2/UartTxFifo/fifo_i/waddr_r[5]:Q,7142
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r[1]:ALn,6096
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r[1]:CLK,4941
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r[1]:D,6997
Main_0/RS422_Tx2/UartTxFifo/fifo_i/counter_r[1]:EN,5830
